,mean_reward_100_steps,steps
999,-137.2675840922672,106412
1000,-137.210073497222,106505
1001,-136.3077589362732,106595
1002,-135.85465002166103,106693
1003,-137.81129548880327,106820
1004,-137.6478684665976,106941
1005,-134.95290274226488,107018
1006,-134.7934861493309,107109
1007,-135.4210591685946,107185
1008,-137.5937477399339,107294
1009,-137.37646752682488,107409
1010,-138.34319448804047,107514
1011,-138.60793020995857,107614
1012,-141.82906976889922,107714
1013,-143.16471839045823,107838
1014,-142.51221100754387,107953
1015,-144.85426477819968,108102
1016,-144.41059449284577,108185
1017,-144.0525764900997,108257
1018,-145.14568740913717,108379
1019,-145.27544043793105,108459
1020,-145.33687027281294,108553
1021,-147.96255945203637,108696
1022,-149.39791172519267,108773
1023,-148.99742604692887,108876
1024,-149.18248837889675,108989
1025,-149.64433407621598,109084
1026,-149.85737010194507,109164
1027,-149.9171898458819,109256
1028,-149.70261056142166,109366
1029,-147.44520285478092,109444
1030,-148.73080692535223,109516
1031,-149.24827261895777,109603
1032,-149.2849215720022,109725
1033,-148.86063334812516,109817
1034,-149.06497203622638,109895
1035,-148.81248091127674,110001
1036,-149.2005868337695,110071
1037,-148.4377363489608,110172
1038,-148.41442258140813,110306
1039,-146.5206100913134,110416
1040,-146.20866839973326,110512
1041,-145.719584479702,110653
1042,-143.76781081996128,110738
1043,-141.7966907969225,110829
1044,-141.44316851117443,110949
1045,-143.88533440922222,111074
1046,-145.2537219993194,111184
1047,-144.50042971263437,111326
1048,-142.42917118603575,111443
1049,-140.7743391429319,111577
1050,-137.06043501326397,111654
1051,-135.99825788927038,111778
1052,-135.43951591858632,111888
1053,-135.76559509272295,111974
1054,-135.5936241455524,112048
1055,-136.56539958243695,112123
1056,-135.6561037099468,112246
1057,-136.41111202778865,112351
1058,-135.95396076731362,112491
1059,-135.53717668081336,112607
1060,-135.34810038235736,112726
1061,-135.54863415118817,112830
1062,-135.81344095629282,112945
1063,-136.01640777519873,113015
1064,-137.7207703116438,113109
1065,-136.7806703852745,113229
1066,-139.00603485657427,113315
1067,-139.73227305907773,113437
1068,-137.79879924569073,113528
1069,-139.21231161348217,113627
1070,-137.27531617812645,113706
1071,-136.2782064620151,113840
1072,-133.8494359252179,113943
1073,-133.35388460737167,114049
1074,-134.15365247886194,114128
1075,-134.05148350568592,114235
1076,-135.80466637750288,114361
1077,-135.38682322057264,114445
1078,-136.67859651532038,114534
1079,-137.89042708060947,114652
1080,-135.9756744508127,114741
1081,-135.5030087480706,114826
1082,-134.68433566696666,114917
1083,-136.43292123563654,115004
1084,-135.32451884980662,115114
1085,-135.3498544945786,115194
1086,-133.71220323083327,115278
1087,-132.7879059081444,115400
1088,-132.87444099553994,115469
1089,-134.4627619510219,115573
1090,-134.3161952652032,115676
1091,-134.03728323308195,115745
1092,-133.74162542377425,115883
1093,-133.95076083698714,116006
1094,-131.02003359887465,116110
1095,-131.32041167880266,116207
1096,-129.07204471148287,116292
1097,-130.42272348123316,116377
1098,-128.95426215720659,116489
1099,-130.9652286576597,116590
1100,-131.29208881824192,116674
1101,-132.17792469537227,116738
1102,-132.46105713547348,116872
1103,-130.4022925974948,116951
1104,-130.6646377783151,117064
1105,-132.80548646508203,117170
1106,-131.77341569771284,117318
1107,-131.05565025287848,117384
1108,-131.05180559158035,117506
1109,-131.46893256820712,117590
1110,-130.4311212768642,117675
1111,-130.06656608575923,117757
1112,-127.12643448436698,117858
1113,-125.5834309843271,117945
1114,-126.52609159519527,118061
1115,-123.486654107463,118192
1116,-124.00970238962927,118292
1117,-125.31121992428176,118405
1118,-123.84875240258478,118497
1119,-125.15850746898663,118574
1120,-124.7576715293313,118660
1121,-123.38630357018589,118773
1122,-122.49821460421677,118884
1123,-124.28034091179654,118985
1124,-124.17545957422396,119094
1125,-123.11422624390698,119200
1126,-123.88240031070403,119305
1127,-126.1802238844196,119398
1128,-127.87810259463623,119531
1129,-127.79888688421408,119629
1130,-125.96675562042361,119738
1131,-127.49797510542983,119896
1132,-127.6629435635465,119989
1133,-128.07767697835527,120099
1134,-128.20162339002803,120227
1135,-127.94665846015221,120315
1136,-127.40638179850488,120387
1137,-127.72268770626151,120518
1138,-128.70526985385726,120608
1139,-129.63467494878802,120751
1140,-131.2392683979129,120869
1141,-131.2823598734485,120989
1142,-132.39481029314456,121082
1143,-134.1880864777734,121177
1144,-134.56241700782985,121282
1145,-132.04190718445213,121355
1146,-130.8394785990686,121428
1147,-132.53621338040523,121597
1148,-132.6743475169613,121700
1149,-135.1892072714362,121809
1150,-136.06601717187368,121919
1151,-135.77852165920524,122025
1152,-137.56007328064908,122130
1153,-137.50320716152714,122245
1154,-139.3572801839736,122333
1155,-139.69314968959617,122424
1156,-142.0068128697082,122516
1157,-141.4806817296512,122617
1158,-142.01127999402684,122701
1159,-143.99948730074462,122846
1160,-145.65274460172768,122948
1161,-142.42328892275876,123119
1162,-144.4274566038245,123239
1163,-147.60460725501753,123395
1164,-145.59284004989658,123494
1165,-145.2631697171743,123590
1166,-142.90155207535017,123671
1167,-142.59955389601922,123826
1168,-144.66656619370534,123930
1169,-144.82052821908573,124039
1170,-144.50025911521467,124146
1171,-144.4271833580142,124280
1172,-145.3155990152678,124409
1173,-147.29841389041826,124548
1174,-146.59237637130934,124642
1175,-146.4196083814532,124712
1176,-144.48507265774322,124829
1177,-145.11633408952767,124983
1178,-143.7219731136183,125093
1179,-142.13478257186395,125221
1180,-144.8430880237438,125357
1181,-145.99054566453745,125489
1182,-145.44022100014763,125637
1183,-144.30828849169694,125745
1184,-144.07308990407705,125904
1185,-145.79618833554912,125999
1186,-146.63893070749603,126097
1187,-147.43952466122082,126261
1188,-149.25706810117828,126390
1189,-147.44558603343341,126505
1190,-147.33401922553733,126644
1191,-147.79574700575876,126763
1192,-149.17795598895447,126864
1193,-150.81049320736122,126974
1194,-152.00950058726943,127052
1195,-153.03873409593925,127161
1196,-153.59394179291658,127306
1197,-154.7621893169391,127426
1198,-156.8640753675131,127579
1199,-155.31153038283676,127682
1200,-154.69994635382463,127792
1201,-155.9228227084864,127904
1202,-156.02782838797924,127994
1203,-156.13137029221295,128075
1204,-156.97990082065616,128199
1205,-158.5574805874441,128337
1206,-162.08647203550146,128482
1207,-162.08902063554794,128586
1208,-159.86955354863943,128733
1209,-161.37823969964214,128886
1210,-162.13172376622342,128976
1211,-163.50726647884613,129094
1212,-165.10173240469067,129223
1213,-167.39618523141377,129393
1214,-168.3104752446764,129526
1215,-168.8433253197044,129610
1216,-168.53983868986464,129697
1217,-166.52465449873304,129823
1218,-166.6120572659127,129947
1219,-164.3278907553444,130030
1220,-165.03052980693843,130142
1221,-163.6804704990297,130313
1222,-165.6064487896638,130399
1223,-165.81522904139928,130499
1224,-166.46789644206987,130770
1225,-164.79414290250836,130865
1226,-163.9816149232888,130943
1227,-162.2956814780592,131166
1228,-163.8387251441695,131291
1229,-168.2197960675217,131450
1230,-169.83999675681366,131545
1231,-170.04355675332735,131646
1232,-173.1968007880905,131816
1233,-176.06648751017627,131995
1234,-179.28973335880397,132167
1235,-181.72983323715727,132282
1236,-184.1403672009124,132451
1237,-184.54896914807267,132544
1238,-189.0365258948841,132710
1239,-190.09608090136723,132864
1240,-188.75446053190575,133078
1241,-188.2377296081748,133217
1242,-190.84413672744608,133382
1243,-189.38665854048782,133491
1244,-189.2132151114107,133619
1245,-189.2400885071395,133763
1246,-188.66328523712514,133943
1247,-187.3312113936966,134055
1248,-189.06451578305348,134219
1249,-188.7196320204338,134378
1250,-187.6530334816951,134475
1251,-187.8013461050882,134606
1252,-186.37923569331866,134702
1253,-185.00058464996837,135702
1254,-186.94043412656643,135836
1255,-187.4144837837291,135949
1256,-185.1621948516914,136093
1257,-183.49023849074158,136198
1258,-184.38378407613965,136291
1259,-184.13648255920168,136393
1260,-184.53966866493306,136548
1261,-186.46432833613332,136733
1262,-190.2077854488645,136871
1263,-188.7391628802456,136981
1264,-191.94934693067742,137102
1265,-190.65749306167575,137224
1266,-191.06148506645457,137311
1267,-192.70761002627827,137459
1268,-189.90142225850704,137587
1269,-190.74864326653108,137684
1270,-190.8505581124624,137906
1271,-191.4686360679629,138100
1272,-192.8739632402856,138228
1273,-195.5338132665606,138366
1274,-194.24330952341722,138507
1275,-194.28444763556476,138650
1276,-198.52718156735398,138832
1277,-201.8336536649236,138960
1278,-201.173088718897,139099
1279,-203.19420943083713,139246
1280,-200.59392663678042,139389
1281,-199.57945133437659,139549
1282,-203.42878652006647,139731
1283,-205.33105385746188,139854
1284,-206.4880463974088,140069
1285,-206.48115076959775,140225
1286,-209.2410965219415,140398
1287,-208.96923478091293,140496
1288,-207.0522369633527,140624
1289,-208.5797920750288,140813
1290,-209.9419892318234,140942
1291,-211.06173428125058,141100
1292,-209.12611243264473,141257
1293,-207.88553060362156,141415
1294,-209.32114580679948,141557
1295,-207.12563113852454,141664
1296,-209.52268782307186,141827
1297,-208.08379285620143,142010
1298,-206.19034009053104,142168
1299,-208.225638018676,142290
1300,-209.44663701321792,142423
1301,-208.28841428398678,142649
1302,-208.09712624366114,142775
1303,-209.35518514271064,143218
1304,-208.01250432913432,143393
1305,-206.9959607758931,143481
1306,-205.65356125995848,143586
1307,-207.5236742822455,143713
1308,-209.91537333043135,143834
1309,-207.04148580595134,143966
1310,-209.40284877408797,144097
1311,-207.21161735049245,144256
1312,-207.9614150911007,144403
1313,-207.60268642426195,144568
1314,-208.2091454713735,144705
1315,-210.26553780536952,144816
1316,-211.65910833564809,144952
1317,-213.519795982402,145086
1318,-214.73700635556608,145198
1319,-217.13563396123718,145458
1320,-218.8504198485345,145619
1321,-218.78287029445931,145781
1322,-216.84866662138757,145898
1323,-215.93750923046863,146010
1324,-214.52657546341163,146162
1325,-215.06923319582842,146297
1326,-217.35788416166577,146416
1327,-217.04671994368843,146544
1328,-214.69292935815628,146698
1329,-209.42832265646328,147698
1330,-210.14552144379095,147841
1331,-208.35238743035615,147986
1332,-205.81897516538893,148082
1333,-202.24412116990385,148240
1334,-200.42176924438655,148343
1335,-201.8193898920048,148528
1336,-199.85350563553126,148663
1337,-202.22566499846005,148764
1338,-198.13910878225542,148908
1339,-195.25316341104173,149021
1340,-195.89267919888684,149227
1341,-195.52925190718076,149428
1342,-192.763339602984,149545
1343,-195.871634102527,149700
1344,-197.52868320596636,149793
1345,-200.06938013563445,149889
1346,-199.76520828729213,150000
1347,-199.5727907679535,150098
1348,-197.14224227973034,150247
1349,-196.85242702920488,150430
1350,-197.27322801725518,150614
1351,-196.42010009947046,150766
1352,-198.12321240560763,150865
1353,-199.07331946416633,150988
1354,-195.92084703852993,151109
1355,-194.57090692927747,151230
1356,-200.79472723649766,151392
1357,-201.03606909931864,151512
1358,-200.3747290410398,151607
1359,-199.08462585355713,151756
1360,-198.1483393161478,151869
1361,-199.53159535009917,152001
1362,-193.5324616154684,152089
1363,-191.45922764529337,152207
1364,-188.592593295346,152309
1365,-188.22955054142184,152464
1366,-187.73015134552585,152597
1367,-186.12884999921513,152691
1368,-187.34784285885843,152809
1369,-184.69271132825037,152950
1370,-184.00170219008356,153130
1371,-183.2080753987609,153272
1372,-183.8393892945746,153426
1373,-180.5885903916379,153571
1374,-183.4597201002964,153692
1375,-182.5529617989485,153793
1376,-179.31012713921805,153925
1377,-176.35317062164125,154044
1378,-177.5250382595279,154225
1379,-177.63900305882333,154334
1380,-179.507612575388,154480
1381,-179.47365115874172,154593
1382,-177.03501355584663,154736
1383,-173.40738574065992,154868
1384,-174.3634740718319,154973
1385,-172.47775747160097,155074
1386,-172.18511710747222,155234
1387,-171.34768037126122,155362
1388,-174.35123507987558,155484
1389,-173.75241406658444,155612
1390,-174.9728379474786,155816
1391,-173.12895323885797,155992
1392,-172.35280512703707,156120
1393,-172.06563775295234,156203
1394,-170.95477106893833,156306
1395,-174.34805426016896,156477
1396,-172.53216433521627,156586
1397,-172.752830570759,156697
1398,-172.11645260807032,156827
1399,-169.33169653024618,156961
1400,-168.711810568951,157075
1401,-170.69449277590047,157161
1402,-170.48412647091473,157326
1403,-169.2291485023253,157449
1404,-169.96413954234504,157573
1405,-167.55023819846758,157691
1406,-165.68675635921787,157835
1407,-163.68991887634738,158023
1408,-166.22368844822972,158191
1409,-165.85125275868813,158321
1410,-163.6444503361255,158441
1411,-164.80332919347507,158542
1412,-162.04669217534357,158705
1413,-159.77719957230374,158847
1414,-161.37076420602952,158993
1415,-159.11081661552484,159144
1416,-161.51396468063405,159302
1417,-160.3645275852765,159387
1418,-158.39906456205665,159511
1419,-157.16594802603825,159651
1420,-154.5998283841754,159742
1421,-154.26628540925955,159857
1422,-155.96448399564625,160033
1423,-157.18591843384,160144
1424,-157.5029228028644,160249
1425,-158.63957134131581,160348
1426,-156.34296577323195,160446
1427,-156.16787653204645,160545
1428,-154.64519218549327,160650
1429,-156.4337514971946,160754
1430,-156.88787088329326,160882
1431,-156.23792287971503,161000
1432,-157.54008918407692,161122
1433,-158.05916047737838,161225
1434,-157.67867080636157,161385
1435,-154.14931984043952,161475
1436,-156.46651032894388,161627
1437,-153.5333038893932,161757
1438,-151.86405004679327,161872
1439,-153.3154944866654,162032
1440,-151.74090158107768,162152
1441,-151.45615148214202,162291
1442,-150.51796883648024,162389
1443,-148.63075946246443,162536
1444,-146.2278842948267,162625
1445,-143.54376942750326,162732
1446,-144.50314455657204,162834
1447,-144.39973042389983,162933
1448,-144.6907182445261,163037
1449,-142.84294685687223,163124
1450,-142.67599761591103,163298
1451,-142.80786538766915,163401
1452,-144.51046223832597,163575
1453,-144.2930374397375,163660
1454,-144.24599127594044,163767
1455,-145.91046055335772,163883
1456,-139.8166884727786,164002
1457,-140.22508909540772,164136
1458,-140.17072021340167,164246
1459,-139.49704728749114,164343
1460,-138.70796565678796,164509
1461,-135.54790251304476,164592
1462,-135.18442211392536,164683
1463,-135.939598759818,164837
1464,-134.89541556207686,164959
1465,-135.1057173941713,165061
1466,-137.20144223788336,165170
1467,-136.85026511808567,165285
1468,-137.5219522931593,165386
1469,-137.86601832572313,165504
1470,-138.15582759809035,165603
1471,-138.6031642225833,165696
1472,-137.80158730123367,165810
1473,-136.93151720534263,165956
1474,-134.42924754673618,166039
1475,-134.92936545575648,166125
1476,-133.80304161347166,166226
1477,-132.47297846915282,166325
1478,-131.5019584951149,166477
1479,-129.76950964992756,166575
1480,-128.36247926232295,166693
1481,-130.57383883435818,166805
1482,-129.2064519745537,166875
1483,-132.21762096811267,167014
1484,-130.39448458058004,167117
1485,-129.94439076452537,167247
1486,-127.45504037601542,167346
1487,-126.72439944396314,167444
1488,-123.43357999910145,167557
1489,-121.80578793273953,167682
1490,-118.37591388903147,167765
1491,-118.32858182953511,167848
1492,-118.6240501386792,167966
1493,-117.80630809439442,168086
1494,-117.07839974895906,168200
1495,-113.58288675363245,168283
1496,-112.48425984298493,168367
1497,-111.23355845869737,168476
1498,-111.60822352539967,168582
1499,-111.62666345140276,168700
1500,-111.07375955367343,168782
1501,-108.43257775178739,168889
1502,-108.49455962881694,168998
1503,-108.25475110745592,169081
1504,-107.53935492517327,169155
1505,-107.31803991461696,169228
1506,-109.28575269967665,169335
1507,-108.8601400033518,169435
1508,-103.93300611057029,169542
1509,-105.09263426905713,169640
1510,-103.51802288861909,169726
1511,-102.70483803016414,169812
1512,-103.35670850143266,169893
1513,-103.2012512202856,169962
1514,-99.25128221552086,170089
1515,-99.24741792822071,170181
1516,-96.97931549315972,170307
1517,-99.69796680509866,170421
1518,-100.0686198901979,170535
1519,-99.37699677064033,170635
1520,-98.6542858998364,170772
1521,-98.75030841081207,170893
1522,-97.10675883063752,171001
1523,-94.80596608018276,171135
1524,-94.73950490962012,171264
1525,-93.11268211827017,171395
1526,-92.45706219636081,171489
1527,-92.15341918497316,171553
1528,-92.34911953887304,171656
1529,-91.57366341534772,171767
1530,-89.69761002077834,171879
1531,-89.52111770467464,171963
1532,-86.91582807281765,172081
1533,-86.40743324516863,172178
1534,-85.12377453832956,172274
1535,-84.9659579134979,172360
1536,-82.08339690753735,172443
1537,-82.4817441616792,172536
1538,-82.73922980143507,172616
1539,-81.85804679816458,172709
1540,-82.15744102288761,172837
1541,-83.02116558159588,172914
1542,-82.78536132888894,173018
1543,-80.60742474466251,173133
1544,-81.02264499241387,173284
1545,-80.90016233566743,173380
1546,-80.6975037404822,173459
1547,-80.53141198295428,173533
1548,-80.46889018512167,173606
1549,-80.23451964092727,173702
1550,-79.99674067548447,173823
1551,-79.78127807300379,173926
1552,-76.24216459832371,174033
1553,-76.43884281156106,174150
1554,-75.3781255549927,174283
1555,-73.7266895663606,174398
1556,-73.23267780976879,174514
1557,-73.27793202546125,174612
1558,-72.64264794653616,174707
1559,-72.16442653513394,174820
1560,-71.84701031059961,174960
1561,-72.06649542453833,175062
1562,-73.63306343519443,175199
1563,-73.87432286507061,175335
1564,-75.51695129090868,175444
1565,-75.77969779383739,175552
1566,-72.8564425215448,175685
1567,-72.71697719568778,175815
1568,-71.64693415474143,175927
1569,-71.45048592241108,176038
1570,-74.03439460396628,176160
1571,-73.0248164911284,176270
1572,-71.89270204604532,176341
1573,-71.25903016697701,176443
1574,-72.65853754909908,176523
1575,-72.19862910104452,176643
1576,-72.31639547309948,176731
1577,-72.7964714158664,176824
1578,-73.21132297576773,176919
1579,-72.85847473057068,177059
1580,-74.79018944383262,177165
1581,-72.75823721060412,177254
1582,-72.73846099969765,177359
1583,-70.70289387278434,177450
1584,-70.36928543617532,177539
1585,-70.74242734541822,177626
1586,-73.14939742119493,177740
1587,-75.67290086954218,177862
1588,-76.00722107598112,177989
1589,-76.65160220919036,178100
1590,-76.4235920895861,178184
1591,-77.4627664698518,178270
1592,-77.65751455326314,178388
1593,-77.467848367567,178476
1594,-76.88655947495056,178579
1595,-76.97654723896866,178722
1596,-77.98679627536926,178909
1597,-78.42749648440835,179022
1598,-77.66995501777075,179146
1599,-77.3251780583546,179275
1600,-77.30124731996894,179358
1601,-76.5683270593785,179492
1602,-76.6295371969929,179607
1603,-76.3202679517465,179700
1604,-76.0361794983996,179811
1605,-76.82747503261642,179951
1606,-74.4972007094478,180117
1607,-74.74194320367695,180250
1608,-74.54306194056774,180358
1609,-75.12288260718711,180458
1610,-77.86961882663212,180618
1611,-78.36268311494987,180745
1612,-77.20231476913384,180871
1613,-77.62821843554309,180967
1614,-77.85595813807234,181104
1615,-77.31716384459185,181226
1616,-75.45201672134812,181314
1617,-72.81412581340444,181432
1618,-72.68776185959756,181561
1619,-72.36587644327209,181668
1620,-72.90024434075671,181788
1621,-72.92850813524768,181862
1622,-71.94418996996414,181973
1623,-73.91643154022105,182101
1624,-76.06166291215139,182215
1625,-76.045180940098,182363
1626,-77.22522622984903,182487
1627,-76.9133195160845,182608
1628,-76.52502748474939,182734
1629,-76.5085654855218,182871
1630,-76.07253892029769,183027
1631,-79.39759585859561,183135
1632,-80.88742007304593,183232
1633,-80.72728203246497,183324
1634,-83.38640085921985,183478
1635,-86.5022938850532,183609
1636,-86.24267923980766,183697
1637,-86.20300323048733,183788
1638,-86.30840725288267,183945
1639,-86.22922783749597,184053
1640,-87.16992516996969,184152
1641,-87.5362702772056,184264
1642,-88.34783971598314,184418
1643,-88.43017945008211,184557
1644,-88.6029651128424,184678
1645,-89.75666417146866,184794
1646,-89.39761034596923,184922
1647,-89.60547042903865,185019
1648,-90.66957633549062,185098
1649,-90.13620461357364,185202
1650,-90.66697971185678,185285
1651,-91.2329010462623,185425
1652,-91.43385693025026,185528
1653,-92.97591548821923,185626
1654,-93.90274990178209,185753
1655,-94.01679217212671,185853
1656,-95.67759019880319,185946
1657,-95.55514633252447,186118
1658,-96.37070175535537,186222
1659,-97.60530385803688,186347
1660,-97.03717788393578,186497
1661,-97.49015226742982,186598
1662,-96.94278602095463,186727
1663,-96.38098268950567,186899
1664,-95.44329937721609,187051
1665,-96.35281573611528,187182
1666,-97.58644512517918,187313
1667,-98.26688519537274,187405
1668,-98.39379237636116,187513
1669,-99.15172075137016,187638
1670,-97.07551809906494,187783
1671,-98.03332009241458,187930
1672,-97.64962203577574,188116
1673,-97.83757393364232,188336
1674,-97.6495100159029,188454
1675,-97.87759485959661,188561
1676,-99.68642056176647,188693
1677,-100.43704314898638,188807
1678,-99.99111209194066,188927
1679,-100.1189034702209,189061
1680,-98.5265398507452,189215
1681,-99.72168648254312,189416
1682,-101.37642417570319,189608
1683,-102.15053477190328,189754
1684,-101.64759598526184,189899
1685,-101.59577276521917,190076
1686,-99.06939232154564,190220
1687,-98.26924820806295,190390
1688,-98.18614438826287,190490
1689,-97.85052014182025,190646
1690,-99.41572570338212,190809
1691,-98.82666368971466,190907
1692,-99.18690660872103,191084
1693,-100.38674131573123,191193
1694,-99.93529472000249,191309
1695,-100.33337129714491,191460
1696,-98.93783848582832,191637
1697,-98.74151657283095,191762
1698,-100.08598802834764,191873
1699,-100.77192535141683,192099
1700,-102.0045100340224,192246
1701,-105.70694929080523,192408
1702,-104.98529602198289,192533
1703,-104.9386699943797,192657
1704,-107.01127196083218,192822
1705,-109.01233748704193,192942
1706,-109.87832889129149,193066
1707,-109.51685918878398,193221
1708,-109.25926202058282,193360
1709,-108.39095331650898,193538
1710,-106.12337476097653,193717
1711,-105.19752573105147,193896
1712,-107.12526794315326,194049
1713,-108.47215727213208,194204
1714,-112.25596415446915,194345
1715,-113.77413866382271,194514
1716,-113.15366842117835,194696
1717,-114.48700189135387,194856
1718,-114.57425289137365,195056
1719,-116.07563598278253,195267
1720,-118.4901568302552,195424
1721,-120.75654183905445,195529
1722,-122.618632922731,195648
1723,-120.88568324467685,195753
1724,-118.15361933692273,195892
1725,-120.35670540792736,196000
1726,-118.09344773771465,197000
1727,-117.62518473108796,197187
1728,-117.63979716188864,197312
1729,-117.48115598841142,197535
1730,-116.8098667041129,197684
1731,-116.82599700465411,197836
1732,-114.92543291606643,197942
1733,-116.13677619607147,198156
1734,-113.70466851886253,198307
1735,-113.64406092490599,198416
1736,-114.9115056212703,198605
1737,-112.86508890343868,199605
1738,-113.40806054521967,199822
1739,-112.75327059820081,200047
1740,-112.71871413576596,200242
1741,-111.31838102896931,200398
1742,-110.26532178497224,200541
1743,-109.66077317633206,200651
1744,-108.0876156592066,201651
1745,-107.42063681745674,201888
1746,-108.45513589366038,202124
1747,-109.30756774611837,202351
1748,-109.51906303112084,202475
1749,-108.87436609753541,202605
1750,-108.29015937822975,202929
1751,-107.77482604050448,203140
1752,-106.99670711844783,203264
1753,-105.56584212668285,204264
1754,-104.73664778047099,204501
1755,-107.73508140589553,204732
1756,-107.32047045768297,204972
1757,-107.91110264672768,205107
1758,-104.92791237166487,206107
1759,-104.17953820036855,206291
1760,-107.58656092141422,206490
1761,-108.31074434829092,206701
1762,-106.91185481592095,207701
1763,-107.21987653514392,207874
1764,-107.24069210457321,208242
1765,-106.0768159802432,208462
1766,-106.24990776199438,208721
1767,-106.53053366720502,208845
1768,-105.9788161012891,209155
1769,-105.31683529499318,209314
1770,-106.91579307192718,209596
1771,-107.29321001589724,209796
1772,-107.34147249927699,209961
1773,-107.1336006295436,210127
1774,-105.9708282273459,211127
1775,-105.2830109354926,212127
1776,-102.79222648250925,212259
1777,-101.71064752477234,212489
1778,-104.48726002526115,212614
1779,-103.89317398787422,212820
1780,-103.61909115671806,213063
1781,-104.10993138551012,213249
1782,-102.38303829133233,213457
1783,-102.39994684851328,213635
1784,-103.00620058426051,213850
1785,-102.54119505767824,214110
1786,-103.39596439889519,214311
1787,-102.87033328707001,214591
1788,-104.0671118007939,215017
1789,-104.06443051561176,215165
1790,-102.52145757373512,215300
1791,-103.22061718445771,215524
1792,-102.9598467716188,215828
1793,-101.3150210055306,216828
1794,-100.78676876474628,217828
1795,-100.15032704434108,218828
1796,-100.25750264959937,218960
1797,-100.64014948929953,219197
1798,-99.11703536961839,219387
1799,-100.53616006963166,219647
1800,-99.02233638085974,219792
1801,-96.66557110650683,219927
1802,-97.55764577519962,220115
1803,-97.5819195726178,221115
1804,-95.0830024417898,221210
1805,-92.59568231025827,221463
1806,-93.11654374147065,221620
1807,-94.64601173190175,221868
1808,-94.90482366972265,222045
1809,-94.74978687428555,223045
1810,-95.5745043954804,223289
1811,-96.81383757375646,223526
1812,-95.54821363544538,223682
1813,-93.14185109907339,224682
1814,-88.96105554011724,224877
1815,-88.390813406273,225094
1816,-90.526207452647,225420
1817,-89.09298758946389,226420
1818,-90.1273251117479,226772
1819,-89.45603087843838,227133
1820,-89.41014386120126,227378
1821,-86.37807101392983,227592
1822,-84.55661631427691,228592
1823,-83.27310631041608,229592
1824,-83.1157168295882,230592
1825,-81.36844109476718,230788
1826,-82.74518043782952,230966
1827,-82.44001918876769,231966
1828,-81.8844005026771,232087
1829,-81.01311977189545,232295
1830,-81.70145924597325,232482
1831,-77.8862768274389,232652
1832,-77.17370691617651,233652
1833,-75.78320081363384,234652
1834,-74.52884981165535,235652
1835,-71.82032505851078,235837
1836,-69.91584156624131,236837
1837,-71.16999277478278,236987
1838,-70.23866822519086,237147
1839,-70.23455328536613,237312
1840,-69.06870647694156,237457
1841,-69.48633005891173,238457
1842,-69.2770782110626,238650
1843,-70.65640718810363,239027
1844,-71.1235729625726,239268
1845,-71.15839638895561,239455
1846,-69.81102430346321,239700
1847,-68.30399365123031,240700
1848,-66.31455770586312,241700
1849,-69.10424728291552,242023
1850,-68.45169842878566,242193
1851,-68.19822828617316,242414
1852,-69.29522688954508,242806
1853,-69.1792467478043,243806
1854,-68.6444280238187,244806
1855,-64.81257131821948,245806
1856,-64.1836132654464,245916
1857,-63.69808736036595,246916
1858,-66.7660113211358,247056
1859,-65.86062411175989,248056
1860,-62.098815271824314,249056
1861,-60.86834318730088,249204
1862,-60.79541982355885,250204
1863,-59.79992387855336,250492
1864,-59.31653839321058,251492
1865,-59.392872440575275,251614
1866,-58.00601153487897,251925
1867,-57.36349050403084,252174
1868,-58.39911345541953,252351
1869,-57.12690115580637,253351
1870,-54.47526986899367,253547
1871,-53.37687100866661,254547
1872,-52.93553810205358,254693
1873,-52.14793509623714,254861
1874,-52.12249501955622,255861
1875,-54.212961802850224,256055
1876,-54.10759890064494,257055
1877,-54.2129617358956,257213
1878,-50.85426660620781,257382
1879,-53.19643069767605,257689
1880,-52.090560302813046,258689
1881,-51.92702821077855,258991
1882,-51.04479687970346,259991
1883,-49.89782216651812,260192
1884,-49.70719053468234,260332
1885,-49.021832977347884,261332
1886,-49.23672979717205,261582
1887,-48.17652246584132,261738
1888,-46.306532377039396,262738
1889,-47.81108440520475,262907
1890,-47.81587880351717,263035
1891,-47.29047114922987,263144
1892,-46.577236542998804,263278
1893,-46.67580764887559,263471
1894,-46.93526837043215,264471
1895,-47.02938500214463,264630
1896,-46.12210497053504,265630
1897,-44.282603823203154,265833
1898,-44.503758006369296,265975
1899,-41.63177058976823,266975
1900,-40.91068882034604,267068
1901,-39.697550346599115,267271
1902,-39.21446244348633,267411
1903,-39.339440881782345,267616
1904,-42.42275125607288,267885
1905,-42.89496573517649,268050
1906,-41.0162783909971,268184
1907,-38.8667928577921,268374
1908,-38.62653639163344,268551
1909,-38.24776019366405,269551
1910,-37.30624827891598,269696
1911,-36.695185974821975,270696
1912,-36.25638733658036,270851
1913,-37.540777705270386,271032
1914,-37.07465983638633,272032
1915,-36.93491571630811,272178
1916,-35.241369489268685,272364
1917,-34.3258386698656,272544
1918,-32.72127707093306,272668
1919,-31.243212030957384,272806
1920,-28.027825241243868,272932
1921,-27.35852843757825,273932
1922,-27.319694340195174,274041
1923,-29.68608842995725,274206
1924,-30.00769700393669,274332
1925,-29.212619116215695,274494
1926,-30.250452402521287,274768
1927,-30.264078165422735,274906
1928,-31.109150260352934,275068
1929,-31.53884341836739,275211
1930,-32.53221963756336,275409
1931,-32.95458514865059,275525
