,mean_reward_100_steps,steps
230,-154.69304968945696,20518
231,-157.25490237320685,20608
232,-155.07542816188388,20671
233,-153.53628655582585,20726
234,-152.73422794838646,20792
235,-152.12371333325086,20858
236,-152.02651034837328,20932
237,-151.10758070646855,21033
238,-150.47222708401168,21100
239,-149.73466522034337,21189
240,-150.0552638849465,21266
241,-150.37918882832815,21380
242,-151.4134423120692,21466
243,-151.43229534111293,21548
244,-151.1508348273025,21658
245,-149.9124269905654,21715
246,-150.01452226054616,21794
247,-150.72721907159084,21867
248,-150.9005675261581,21953
249,-148.2624127929791,22023
250,-149.5564892140532,22107
251,-150.4058473457078,22186
252,-149.50972705117238,22254
253,-149.47649356509493,22354
254,-148.37799331929574,22421
255,-147.72552717297032,22537
256,-147.0821987078141,22633
257,-147.75086325952086,22755
258,-146.30596915365734,22881
259,-145.58664760426845,23000
260,-145.95689488897906,23086
261,-146.3068922203604,23152
262,-145.68441438326354,23249
263,-146.12418429768147,23320
264,-147.05935618702392,23408
265,-146.5016663208044,23495
266,-150.7947095187884,23587
267,-151.46338908379678,23650
268,-148.9744487290194,23758
269,-148.8536494836859,23833
270,-149.54428819607358,23921
271,-151.86758594179923,24043
272,-153.115004760874,24110
273,-151.28127249367867,24197
274,-149.13030830380598,24321
275,-148.12190215775593,24404
276,-147.8635220957696,24542
277,-148.10113060654012,24615
278,-147.92659089801012,24693
279,-150.11345986127003,24803
280,-149.99466093227585,24886
281,-148.45666752954304,25010
282,-146.88691288155357,25079
283,-146.9656124342213,25172
284,-146.79112045172644,25240
285,-145.0610885023941,25321
286,-145.74068469721465,25436
287,-145.9353819354557,25501
288,-147.44023829933994,25612
289,-147.66780600878005,25703
290,-147.20070238573464,25826
291,-148.87473367687636,25966
292,-150.05178061016352,26039
293,-148.56848281821752,26112
294,-149.5772158740245,26182
295,-149.11379704355608,26259
296,-149.7026345798443,26373
297,-150.73582341080012,26498
298,-151.1711183575274,26619
299,-150.74621045044879,26699
300,-149.29176613081748,26762
301,-149.23623071675792,26834
302,-148.56915206176404,26928
303,-148.52616977897887,27006
304,-148.42106817987042,27092
305,-148.6322389189407,27177
306,-148.32171196268126,27274
307,-148.96526084255814,27361
308,-150.54317601876102,27468
309,-147.63127345314035,27556
310,-148.1244768015583,27653
311,-145.51614962275096,27710
312,-145.60461780064446,27778
313,-145.38136771899653,27883
314,-144.8944987340151,27977
315,-144.11341640065547,28070
316,-143.94097946072444,28150
317,-144.00241483413615,28254
318,-142.34033286870812,28334
319,-143.42835553716463,28436
320,-143.06369113855425,28529
321,-144.03431179411183,28658
322,-144.71481161360526,28787
323,-144.02105946656155,28862
324,-141.10453714766132,28929
325,-139.71018461627264,29021
326,-136.12984576425845,29092
327,-135.25062813394518,29163
328,-135.55988768776126,29258
329,-136.84195715360767,29341
330,-138.63122447716415,29446
331,-137.21010609871658,29522
332,-137.55358888157267,29652
333,-137.5237699317611,29721
334,-139.6834878211383,29812
335,-139.3983770154445,29876
336,-140.85449084543,29962
337,-141.87342135201087,30095
338,-142.84451556694586,30192
339,-142.7399979871995,30251
340,-141.358912548351,30356
341,-140.41729336060115,30432
342,-139.0146226855737,30541
343,-139.23212224533933,30620
344,-138.71643742066644,30708
345,-138.881286596725,30787
346,-138.49351587320737,30913
347,-137.61400044980957,31002
348,-136.93858559339395,31077
349,-137.09863551694377,31195
350,-136.80158236388522,31277
351,-135.8453906335082,31357
352,-136.56374757761353,31492
353,-136.15189774699328,31577
354,-136.87287654307454,31681
355,-137.99343637231357,31757
356,-137.44570685599834,31838
357,-136.63865986754706,31948
358,-137.0244171151501,32043
359,-137.9366756222102,32155
360,-140.0547666018496,32311
361,-141.4142145904099,32385
362,-141.82211732789023,32487
363,-141.07388366896186,32553
364,-140.1916452055674,32630
365,-141.91599160582308,32732
366,-138.76648053500023,32836
367,-139.5857439196508,32950
368,-140.40150182593615,33018
369,-140.7307125500324,33106
370,-142.14845816098864,33211
371,-140.06506683115285,33282
372,-139.62916235115782,33403
373,-140.2923118145258,33478
374,-140.37931829965993,33564
375,-139.91850311882467,33627
376,-142.44622341190484,33719
377,-142.4693497248888,33795
378,-142.18989511216844,33860
379,-140.0014039982275,33973
380,-140.5631764745369,34088
381,-143.1685250610427,34203
382,-143.18931380661303,34284
383,-142.91819668944262,34353
384,-142.82376622800592,34432
385,-142.52140560767322,34504
386,-142.33936306445986,34610
387,-141.7783527081413,34718
388,-140.53323331086406,34816
389,-140.4450108226669,34888
390,-140.82434800287382,34952
391,-138.23995351762142,35036
392,-138.2510816424667,35109
393,-139.30740093917956,35175
394,-140.64375405755968,35261
395,-141.73145421158358,35356
396,-141.93256602393086,35429
397,-140.41228200659046,35527
398,-139.78557024783692,35625
399,-140.43308161956986,35698
400,-141.20003428822525,35797
401,-141.52698640396,35899
402,-141.2085657468858,35969
403,-141.34268916503027,36061
404,-141.23619530271966,36147
405,-142.20270944237754,36259
406,-142.60286711338628,36346
407,-139.49592540299614,36429
408,-139.0855024453078,36507
409,-138.52984368697625,36587
410,-138.07331265183214,36671
411,-139.26684089469967,36751
412,-138.73980595991708,36823
413,-138.25966837052377,36905
414,-138.4990865569761,36964
415,-139.56246321228,37023
416,-140.78409154248243,37120
417,-141.11840443909898,37212
418,-142.0983370289235,37333
419,-141.01150905351548,37397
420,-141.9284823364754,37474
421,-140.70784724392712,37539
422,-140.17903253019304,37630
423,-140.53570441919226,37703
424,-140.46665194622167,37784
425,-140.3700187951795,37846
426,-140.68761350477502,37910
427,-140.7684545322086,37975
428,-139.65671181424906,38037
429,-139.48655698268013,38106
430,-139.04729636117565,38167
431,-138.32038377668613,38234
432,-138.282747200834,38295
433,-138.52820328123556,38384
434,-136.54437170192506,38460
435,-137.76169284070235,38563
436,-136.2587793282182,38629
437,-135.2763328510902,38726
438,-135.71342461476064,38831
439,-135.77049497013613,38927
440,-137.1719937364809,39057
441,-137.67284038884173,39148
442,-136.8900740299446,39234
443,-136.81345421111152,39296
444,-136.56889667244195,39387
445,-136.556103550056,39453
446,-135.61326843383375,39525
447,-135.84106250706608,39629
448,-136.99510927418933,39757
449,-137.61360153914262,39873
450,-138.2354657990537,39935
451,-138.7290798085199,40007
452,-137.8803898003046,40066
453,-136.03697321968332,41066
454,-136.7967602584729,41158
455,-136.6071242418166,41258
456,-136.90345959098164,41326
457,-136.74151693744966,41390
458,-137.02133404788626,41471
459,-135.35993829205825,41570
460,-133.0125836160283,41645
461,-131.769960086075,41759
462,-131.4835888144826,41828
463,-132.08636128323107,41923
464,-132.47388464536309,42023
465,-132.14884564739094,42130
466,-132.507589554723,42230
467,-131.2709489151074,42338
468,-130.8337936842174,42446
469,-129.81495041368743,42565
470,-127.66209592739955,42629
471,-127.585657233879,42699
472,-127.58043302584936,42830
473,-126.99680224076036,42904
474,-127.60989683959089,42995
475,-129.08090959281725,43103
476,-126.75193378962557,43164
477,-127.373828649479,43277
478,-128.78420923237442,43424
479,-128.75438608683515,43520
480,-128.9684970674818,43627
481,-126.46573415388602,43730
482,-127.95206277349013,43804
483,-127.76283624341232,43872
484,-128.17795757493764,43955
485,-127.97539355162084,44016
486,-127.72937800798256,44097
487,-128.00777790893773,44199
488,-128.05035088667606,44262
489,-128.34996631255086,44343
490,-130.94088211645948,44457
491,-131.20870241825705,44521
492,-131.26261183543983,44622
493,-130.49163240729015,44721
494,-130.41715055195323,44808
495,-129.3058478650695,44876
496,-131.235043414121,44977
497,-131.98339480376396,45065
498,-135.3653012273864,45154
499,-135.0491027158432,45228
500,-135.48699241404117,45360
501,-136.21894889208164,45446
502,-136.12692888666845,45518
503,-136.73058581107566,45601
504,-137.13921014447308,45700
505,-136.18240194870495,45799
506,-135.73086464928616,45878
507,-136.62367330656338,45939
508,-136.53130310454154,46047
509,-136.10773360359332,46117
510,-136.07536074571365,46206
511,-134.78929548323705,46270
512,-135.24299856813633,46325
513,-134.74767596577271,46390
514,-134.31233419109017,46453
515,-134.35373612861906,46564
516,-132.85514950551595,46632
517,-133.4314824741673,46741
518,-132.27481525611356,46852
519,-132.25051058143256,46936
520,-133.8779902949442,47063
521,-134.35190294885345,47160
522,-134.78167207301348,47231
523,-134.79506973939073,47289
524,-136.7435540857371,47391
525,-137.34059302978187,47479
526,-137.63476519151473,47566
527,-139.7390234444989,47663
528,-139.96682668748548,47773
529,-139.9695715821813,47886
530,-138.6003756122231,47977
531,-140.57116351102005,48062
532,-142.20723108284585,48150
533,-142.75245528131384,48273
534,-143.45233362569851,48370
535,-142.96895887995126,48468
536,-142.8093913151317,48527
537,-143.2278388318115,48617
538,-143.2659190147644,48741
539,-143.42757923611885,48813
540,-143.07488438838902,48897
541,-142.7172796861856,48963
542,-143.2074550637259,49053
543,-143.41698666337518,49154
544,-147.18148148975445,49240
545,-147.13594495853494,49316
546,-147.3276257449575,49417
547,-147.6042840901347,49505
548,-146.66119502276172,49637
549,-145.78928333835418,49701
550,-145.83944394924384,49791
551,-145.94669522033357,49888
552,-146.37153196477752,49988
553,-148.4744858103493,50064
554,-147.32316556735867,50147
555,-147.3042207229508,50270
556,-147.5031995812852,50414
557,-148.83696865405093,50536
558,-148.99804191009716,50637
559,-149.19964359478152,50730
560,-148.0891864177226,50854
561,-148.83310994949426,50964
562,-148.40672063012363,51021
563,-148.80711660059117,51116
564,-147.78438298646972,51201
565,-146.132629346237,51276
566,-145.55770752584164,51360
567,-146.90217410883196,51434
568,-147.11594243636574,51531
569,-147.77950583213996,51632
570,-147.16133612238517,51699
571,-148.29532169276393,51820
572,-147.33980134775993,51903
573,-147.17592611904402,51963
574,-146.3504377494744,52025
575,-145.93453909685914,52109
576,-145.56595734992388,52173
577,-145.28022919077384,52272
578,-145.3494785747141,52350
579,-145.07040996039208,52419
580,-144.7743824470692,52521
581,-145.28808356648327,52581
582,-144.52530289825546,52677
583,-145.08614413928214,52761
584,-145.02531154292953,52836
585,-145.09669285623826,52903
586,-144.32836829010589,52972
587,-143.96221583955747,53047
588,-143.88441082293195,53150
589,-143.54727347892265,53229
590,-141.07746246598242,53293
591,-141.13280607678385,53379
592,-142.07070318092158,53467
593,-142.18958608605698,53537
594,-140.2519094672543,53637
595,-140.80328559550333,53726
596,-138.44258727981304,53794
597,-137.71423173005422,53864
598,-135.82106765575102,53971
599,-135.80325807353134,54058
600,-135.50661446948234,54161
601,-134.84266932295077,54241
602,-136.6432544590597,54365
603,-135.79681118280553,54460
604,-135.4470457212947,54533
605,-134.95281191016883,54605
606,-135.2850094018276,54678
607,-134.74843996151824,54740
608,-134.084791414675,54855
609,-134.26936877120664,54911
610,-135.56427823078243,55010
611,-136.2286700910019,55079
612,-136.5751573444029,55158
613,-136.77462152512805,55252
614,-137.03424405598506,55370
615,-136.78351384519647,55469
616,-136.83504052634612,55548
617,-135.47569777308286,55704
618,-135.81855371384324,55774
619,-136.41672825241187,55883
620,-134.58474545810222,55976
621,-136.3112286695182,56052
622,-135.69678390014346,56114
623,-136.17673608141507,56197
624,-134.66990094953312,56283
625,-134.50046266974883,56356
626,-134.99942733087812,56447
627,-133.138787219116,56561
628,-133.01956944104012,56630
629,-133.1674205188206,56690
630,-132.9458381487553,56820
631,-129.8696903545248,56883
632,-129.16689406369906,56981
633,-128.70564081129683,57055
634,-126.93882648609491,57137
635,-126.87337678141586,57195
636,-126.83869891298414,57303
637,-128.21552232413225,57419
638,-128.4573572115572,57533
639,-128.07582231964116,57605
640,-128.04626611642695,57672
641,-127.9358728011674,57778
642,-127.64846278343335,57869
643,-127.52055278726034,57932
644,-123.87453541543267,58009
645,-124.08298945637331,58066
646,-124.06223984747292,58136
647,-123.71463674188948,58204
648,-123.28584470269014,58315
649,-124.78295558010697,58418
650,-124.14317909191583,58521
651,-123.86412901030151,58620
652,-123.98045573043036,58712
653,-126.7576825946624,58796
654,-126.85282473622517,58908
655,-126.43948308379008,59012
656,-125.96943344136257,59075
657,-124.55068165050496,59141
658,-123.89432976361918,59254
659,-124.80672663861111,59334
660,-125.60749529328983,59397
661,-124.69768971164835,59465
662,-124.9716067291738,59536
663,-124.84953049606116,59680
664,-125.47283062763725,59769
665,-125.7023455066376,59881
666,-125.44713804059239,59984
667,-124.29549816035022,60048
668,-124.5954509224608,60115
669,-125.03767681710806,60206
670,-125.67158041651899,60272
671,-125.00449267580086,60353
672,-125.36842848184816,60447
673,-125.54870972558882,60529
674,-126.1510143637709,60616
675,-125.76381386114767,60723
676,-125.66010066656968,60795
677,-125.34665830618333,60875
678,-123.27840214606222,60973
679,-123.91045109433895,61084
680,-123.71411990231381,61200
681,-124.44701548565418,61282
682,-123.70865601699006,61387
683,-124.17019522146566,61490
684,-123.9107272118851,61573
685,-124.41359633326054,61658
686,-125.64431889579056,61729
687,-125.92428237766453,61800
688,-125.50837555178623,61896
689,-126.10934646355923,62018
690,-126.09306595602332,62115
691,-125.9442262560665,62226
692,-124.90396273638926,62284
693,-124.79198254185837,62342
694,-124.7867313355482,62407
695,-124.77993117476274,62482
696,-124.8490173069692,62583
697,-124.7346678919955,62668
698,-123.68544047739806,62749
699,-123.69199915750589,62821
700,-122.8711519218929,62949
701,-123.32403828791843,63033
702,-122.32910481492895,63148
703,-121.83460805772697,63240
704,-124.18415049216314,63352
705,-124.91463417431574,63465
706,-126.44501509333776,63566
707,-126.95678036321794,63653
708,-127.36046058071621,63721
709,-128.07153237788313,63825
710,-127.62575024616771,63910
711,-127.19632566658852,64000
712,-127.00205564519105,64057
713,-126.6547087842256,64162
714,-126.76697993031138,64252
715,-126.75937764473271,64342
716,-127.12416815417347,64433
717,-127.50836517129368,64500
718,-127.28029165883909,64600
719,-126.82792209658551,64663
720,-126.89460104838389,64741
721,-124.85643141574356,64807
722,-124.77488309052335,64895
723,-124.60098604835387,64984
724,-125.11975326563112,65099
725,-124.97224437644616,65188
726,-124.72800546290324,65280
727,-124.46287712913367,65369
728,-124.78524416549777,65464
729,-124.60030391380145,65538
730,-124.8063312474035,65658
731,-125.75402915152577,65722
732,-124.38720453223812,65835
733,-124.08084212860827,65906
734,-125.13218108735083,66032
735,-124.72542187189339,66110
736,-125.98187618669195,66214
737,-124.2913826094276,66312
738,-123.38702719439763,66393
739,-124.40268021546417,66499
740,-124.89788446588989,66570
741,-125.78166706267588,66673
742,-125.56028120782985,66772
743,-125.53882629534637,66883
744,-125.22636910349618,66974
745,-125.62765623503675,67089
746,-125.6623803049634,67174
747,-125.86778631605883,67281
748,-126.21057608724477,67370
749,-124.76079094749065,67438
750,-125.40403099623948,67557
751,-125.12868720974998,67638
752,-124.55018798636821,67705
753,-121.28060863228238,67784
754,-122.05030757217223,67882
755,-121.97905029689744,68005
756,-122.15079282452238,68093
757,-123.11557028490934,68192
758,-123.9877641116179,68262
759,-124.1805792492854,68390
760,-124.75582108899177,68462
761,-124.54490027082451,68545
762,-123.64947021232241,68636
763,-124.22646663024805,68747
764,-124.05216215428555,68861
765,-124.02156313654372,68930
766,-125.35019574752306,69032
767,-125.63898285986103,69127
768,-125.09905890933695,69194
769,-124.71585749689238,69300
770,-124.35094567259523,69372
771,-124.16776686290406,69452
772,-124.28297925456472,69517
773,-124.20977221215621,69588
774,-124.09993672562413,69665
775,-123.64890377851606,69736
776,-124.30812012452476,69833
777,-123.8320800428042,69924
778,-124.8408412753595,70018
779,-123.38991942458861,70086
780,-123.49108332009338,70196
781,-122.79223158922522,70297
782,-124.10196301726292,70369
783,-123.47699191809606,70438
784,-123.1617618363156,70519
785,-123.61109496800263,70639
786,-123.05468468752423,70711
787,-122.8662398595739,70798
788,-123.8730121314065,70905
789,-123.03665936841573,70989
790,-123.20421278297532,71097
791,-123.79423835049717,71198
792,-124.01442706798417,71263
793,-123.80695750019002,71353
794,-124.13057382587482,71437
795,-124.07260250479344,71536
796,-124.96056569350456,71619
797,-125.82174648859646,71724
798,-125.80436250997826,71808
799,-126.19320445690386,71902
800,-126.11681155849583,71966
801,-125.67343996695847,72081
802,-125.43957149106444,72157
803,-125.86919544997536,72244
804,-123.88404091925105,72327
805,-123.02001537326908,72388
806,-121.90789710372073,72512
807,-121.73649564878673,72574
808,-122.39946221642288,72669
809,-122.07195234788941,72759
810,-120.91551982973029,72822
811,-120.85714099524012,72884
812,-120.2970819873312,72986
813,-120.2691696278176,73048
814,-120.29047038515891,73130
815,-120.89995648487373,73252
816,-120.70342688145281,73336
817,-120.69482159775363,73431
818,-120.75481305860214,73499
819,-121.4791430580282,73625
820,-121.43147614126333,73689
821,-121.74278945898064,73804
822,-121.36854854126886,73862
823,-121.29392335020155,73973
824,-120.55278426919614,74061
825,-120.03368813280855,74123
826,-120.33793388736721,74233
827,-120.48977716406287,74309
828,-120.47455163602417,74388
829,-120.24848381585194,74461
830,-119.6132604019274,74523
831,-120.06341725768868,74599
832,-121.16065266449974,74657
833,-121.16918983611015,74722
834,-121.75148014487216,74814
835,-121.54975233310998,74879
836,-120.6718854782078,74975
837,-121.42718936684282,75079
838,-121.03424672204123,75154
839,-120.3371734670281,75223
840,-120.36037223688908,75318
841,-120.05465145865702,75433
842,-119.72176272154312,75557
843,-119.68339027421969,75635
844,-119.91717058257075,75696
845,-119.41849245868269,75771
846,-119.42586773957758,75882
847,-119.33539491356251,75958
848,-119.31106238513034,76055
849,-119.55483421870098,76118
850,-118.93021969659004,76192
851,-118.80546238306876,76283
852,-119.00649977064003,76344
853,-119.39399225494553,76416
854,-118.28524920890374,76490
855,-118.18282253966828,76559
856,-117.80576305042354,76640
857,-118.5583865626817,76755
858,-118.06292845858341,76864
859,-116.46763785628245,76932
860,-115.87999730446192,76995
861,-116.05484181380447,77062
862,-116.06774392892423,77184
863,-115.13002978809085,77283
864,-115.592316419086,77389
865,-115.66330963182008,77477
866,-115.0301240833122,77544
867,-114.69432504186344,77610
868,-114.72878215667156,77702
869,-114.68311591068745,77816
870,-115.17794126787994,77897
871,-116.67024014060677,77982
872,-116.39722414765147,78066
873,-116.55830869666926,78156
874,-117.35080299900139,78272
875,-117.54642345201312,78359
876,-117.66009619028846,78451
877,-118.29611597293786,78543
878,-118.04316083850478,78603
879,-117.99871669151342,78691
880,-117.07408025344328,78761
881,-117.22168609315928,78874
882,-115.93471640342118,78939
883,-115.55297360570304,79003
884,-115.9031264278957,79070
885,-114.9249402455693,79168
886,-115.41880277564717,79271
887,-115.45394924692197,79343
888,-114.84081019079991,79424
889,-114.70366768248958,79487
890,-114.47532375544154,79549
891,-114.17932961946653,79643
892,-112.9343340769692,79761
893,-112.74135335144001,79833
894,-112.51064233815576,79976
895,-112.56209450432813,80080
896,-111.56278330645515,80156
897,-111.65177683511477,80273
898,-112.45975071955307,80392
899,-111.81550584275246,80463
900,-112.64436965780072,80544
901,-112.14667660244629,80629
902,-112.00948418409014,80694
903,-112.7120455599006,80812
904,-112.45904130298418,80885
905,-112.578179088878,80942
906,-112.96281644708175,81052
907,-114.75736537863278,81152
908,-114.42358142830011,81253
909,-114.39597998779294,81328
910,-115.72425227064626,81421
911,-115.93699984996279,81531
912,-117.69296892870196,81624
913,-117.92239625095091,81715
914,-118.16787719526023,81803
915,-118.04205666813577,81888
916,-118.98396994064717,82010
917,-119.06714522999702,82070
918,-119.60165840615049,82137
919,-119.25237740940331,82222
920,-117.70613133941113,82319
921,-118.10321871588957,82438
922,-119.79349097851973,82557
923,-119.51012776410363,82672
924,-118.74438070394295,82772
925,-119.45662790950402,82879
926,-119.47218075127994,82959
927,-121.0653106117103,83061
928,-120.61900944270921,83173
929,-120.78203015495288,83275
930,-121.42226379299633,83336
931,-121.34112171129307,83414
932,-120.49592621953303,83523
933,-120.21950533571156,83650
934,-120.01475565805491,83742
935,-120.17686099212092,83823
936,-119.90688193433161,83883
937,-119.6011833777977,83952
938,-119.71114606944708,84030
939,-120.02425861221751,84141
940,-119.62916994745363,84230
941,-119.19628668839201,84292
942,-119.13221156024233,84366
943,-119.08849529076038,84463
944,-119.01801340758271,84534
945,-118.82094046347629,84594
946,-118.72765983057648,84659
947,-118.31950526448198,84727
948,-118.0968563091961,84844
949,-117.72425017250178,84904
950,-117.61483352146188,84968
951,-117.61911296814039,85044
952,-117.75709124859603,85142
953,-118.7460332620797,85265
954,-118.29764386817875,85342
955,-118.66273680273527,85428
956,-121.55169220014452,85536
957,-122.2242090334202,85667
958,-122.87502852274298,85794
959,-123.13693294900055,85858
960,-123.61869589218433,85952
961,-123.3308541737884,86035
962,-124.33841546258132,86143
963,-125.35827627061335,86225
964,-125.82457039172174,86350
965,-126.89862055476371,86457
966,-126.4035300668717,86526
967,-128.73513297464797,86638
968,-128.6954227620751,86719
969,-128.64190879468617,86782
970,-128.5646265924658,86850
971,-127.3105579224049,86969
972,-127.30602762032727,87074
973,-126.72859401008992,87130
974,-126.54454605092154,87223
975,-126.7980787240986,87321
976,-126.76258982755198,87398
977,-127.45927917121936,87484
978,-128.0297130961054,87586
979,-129.12667259405512,87680
980,-129.20334971896017,87759
981,-130.92498186717177,87885
982,-131.2394313631228,87970
983,-131.28028052873717,88080
984,-130.8315305919266,88140
985,-132.10694476212998,88239
986,-132.4834229365855,88357
987,-131.85674964688496,88424
988,-131.85366695595067,88509
989,-131.71249587953508,88586
990,-131.90260081950564,88680
991,-131.80022688733808,88740
992,-132.8875682840719,88814
993,-132.76209311632448,88884
994,-132.6655627744199,88949
995,-132.7858819461101,89046
996,-133.01010134219578,89149
997,-132.36402638826095,89265
998,-131.01322690878803,89332
999,-131.2519141472289,89407
